name,launch date,source,tdp (W),cores,threads
Xeon Gold 6242  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6242,150.0,16,32.0
Xeon Gold 6242R  - Intel,2020-02-24,https://en.wikichip.org/wiki/intel/xeon_gold/6242r,205.0,20,40.0
Xeon Gold 6244  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6244,150.0,8,16.0
Xeon Gold 6246  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6246,165.0,12,24.0
Xeon Gold 6246R  - Intel,2020-02-24,https://en.wikichip.org/wiki/intel/xeon_gold/6246r,205.0,16,32.0
Xeon Gold 6248  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6248,150.0,20,40.0
Xeon Gold 6248R  - Intel,2020-02-24,https://en.wikichip.org/wiki/intel/xeon_gold/6248r,205.0,24,48.0
Xeon Gold 6252  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6252,150.0,24,48.0
Xeon Gold 6252N  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6252n,150.0,24,48.0
Xeon Gold 6254  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6254,200.0,18,36.0
Xeon Gold 6258R  - Intel,2020-02-24,https://en.wikichip.org/wiki/intel/xeon_gold/6258r,205.0,28,56.0
Xeon Gold 6262V  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_gold/6262v,135.0,24,48.0
Xeon Phi 7235  - Intel,2017-12-18,https://en.wikichip.org/wiki/intel/xeon_phi/7235,250.0,64,256.0
Xeon Phi 7285  - Intel,2017-12-18,https://en.wikichip.org/wiki/intel/xeon_phi/7285,250.0,68,272.0
Xeon Phi 7295  - Intel,2017-12-18,https://en.wikichip.org/wiki/intel/xeon_phi/7295,320.0,72,288.0
Xeon Platinum 8124  - Intel,2017-01-01,https://en.wikichip.org/wiki/intel/xeon_platinum/8124,240.0,18,36.0
Xeon Platinum 8124M  - Intel,2017-01-01,https://en.wikichip.org/wiki/intel/xeon_platinum/8124m,240.0,18,36.0
Xeon Platinum 8153  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_platinum/8153,125.0,16,32.0
Xeon Platinum 8156  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_platinum/8156,105.0,4,8.0
Xeon Platinum 8158  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_platinum/8158,150.0,12,24.0
Xeon Platinum 8160  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_platinum/8160,150.0,24,48.0
Xeon Platinum 8160F  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_platinum/8160f,160.0,24,48.0
Xeon Platinum 8160M  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_platinum/8160m,150.0,24,48.0
Xeon Platinum 8160T  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_platinum/8160t,150.0,24,48.0
Xeon Platinum 8164  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_platinum/8164,150.0,26,52.0
Xeon Platinum 8168  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_platinum/8168,205.0,24,48.0
Xeon Platinum 8170  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_platinum/8170,165.0,26,52.0
Xeon Platinum 8170F  - Intel,,https://en.wikichip.org/wiki/intel/xeon_platinum/8170f,165.0,26,52.0
Xeon Platinum 8170M  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_platinum/8170m,165.0,26,52.0
Xeon Platinum 8176  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_platinum/8176,165.0,28,56.0
Xeon Platinum 8176F  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_platinum/8176f,173.0,28,56.0
Xeon Platinum 8176M  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_platinum/8176m,165.0,28,56.0
Xeon Platinum 8180  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_platinum/8180,205.0,28,56.0
Xeon Platinum 8180M  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_platinum/8180m,205.0,28,56.0
Xeon Platinum 8253  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_platinum/8253,125.0,16,32.0
Xeon Platinum 8256  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_platinum/8256,105.0,4,8.0
Xeon Platinum 8260  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_platinum/8260,165.0,24,48.0
Xeon Platinum 8260L  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_platinum/8260l,165.0,24,48.0
Xeon Platinum 8260M  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_platinum/8260m,165.0,24,48.0
Xeon Platinum 8260Y  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_platinum/8260y,165.0,24,48.0
Xeon Platinum 8268  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_platinum/8268,205.0,24,48.0
Xeon Platinum 8270  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_platinum/8270,205.0,26,52.0
Xeon Platinum 8276  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_platinum/8276,165.0,28,56.0
Xeon Platinum 8276L  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_platinum/8276l,165.0,28,56.0
Xeon Platinum 8276M  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_platinum/8276m,165.0,28,56.0
Xeon Platinum 8280  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_platinum/8280,205.0,28,56.0
Xeon Platinum 8280L  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_platinum/8280l,205.0,28,56.0
Xeon Platinum 8280M  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_platinum/8280m,205.0,28,56.0
Xeon Platinum 8284  - Intel,2019-07-10,https://en.wikichip.org/wiki/intel/xeon_platinum/8284,240.0,28,56.0
Xeon Platinum 9221  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_platinum/9221,250.0,32,64.0
Xeon Platinum 9222  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_platinum/9222,250.0,32,64.0
Xeon Platinum 9242  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_platinum/9242,350.0,48,96.0
Xeon Platinum 9282  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_platinum/9282,400.0,56,112.0
Xeon Silver 4108  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_silver/4108,85.0,8,16.0
Xeon Silver 4109T  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_silver/4109t,70.0,8,16.0
Xeon Silver 4110  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_silver/4110,85.0,8,16.0
Xeon Silver 4112  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_silver/4112,85.0,4,8.0
Xeon Silver 4114  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_silver/4114,85.0,10,20.0
Xeon Silver 4114T  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_silver/4114t,85.0,10,20.0
Xeon Silver 4116  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_silver/4116,85.0,12,24.0
Xeon Silver 4116T  - Intel,2017-07-11,https://en.wikichip.org/wiki/intel/xeon_silver/4116t,85.0,12,24.0
Xeon Silver 4208  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_silver/4208,85.0,8,16.0
Xeon Silver 4209T  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_silver/4209t,70.0,8,16.0
Xeon Silver 4210  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_silver/4210,85.0,10,20.0
Xeon Silver 4210R  - Intel,2020-02-24,https://en.wikichip.org/wiki/intel/xeon_silver/4210r,100.0,10,20.0
Xeon Silver 4214  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_silver/4214,85.0,12,24.0
Xeon Silver 4214R  - Intel,2020-02-24,https://en.wikichip.org/wiki/intel/xeon_silver/4214r,100.0,12,24.0
Xeon Silver 4214Y  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_silver/4214y,85.0,12,24.0
Xeon Silver 4215  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_silver/4215,85.0,8,16.0
Xeon Silver 4215R  - Intel,2020-02-24,https://en.wikichip.org/wiki/intel/xeon_silver/4215r,130.0,8,16.0
Xeon Silver 4216  - Intel,2019-04-02,https://en.wikichip.org/wiki/intel/xeon_silver/4216,100.0,16,32.0
Xeon W-2102  - Intel,2017-08-29,https://en.wikichip.org/wiki/intel/xeon_w/w-2102,120.0,4,4.0
Xeon W-2104  - Intel,2017-08-29,https://en.wikichip.org/wiki/intel/xeon_w/w-2104,120.0,4,4.0
Xeon W-2123  - Intel,2017-08-29,https://en.wikichip.org/wiki/intel/xeon_w/w-2123,120.0,4,8.0
Xeon W-2125  - Intel,2017-08-29,https://en.wikichip.org/wiki/intel/xeon_w/w-2125,120.0,4,8.0
Xeon W-2133  - Intel,2017-08-29,https://en.wikichip.org/wiki/intel/xeon_w/w-2133,140.0,6,12.0
Xeon W-2135  - Intel,2017-08-29,https://en.wikichip.org/wiki/intel/xeon_w/w-2135,140.0,6,12.0
Xeon W-2145  - Intel,2017-08-29,https://en.wikichip.org/wiki/intel/xeon_w/w-2145,140.0,8,16.0
Xeon W-2155  - Intel,2017-08-29,https://en.wikichip.org/wiki/intel/xeon_w/w-2155,140.0,10,20.0
Xeon W-2175  - Intel,2017-08-29,https://en.wikichip.org/wiki/intel/xeon_w/w-2175,140.0,14,28.0
Xeon W-2195  - Intel,2017-08-29,https://en.wikichip.org/wiki/intel/xeon_w/w-2195,140.0,18,36.0
Xeon W-3175X  - Intel,2019-01-30,https://en.wikichip.org/wiki/intel/xeon_w/w-3175x,255.0,28,56.0
Xeon W-3223  - Intel,2019-06-03,https://en.wikichip.org/wiki/intel/xeon_w/w-3223,160.0,8,16.0
Xeon W-3225  - Intel,2019-06-03,https://en.wikichip.org/wiki/intel/xeon_w/w-3225,160.0,8,16.0
Xeon W-3235  - Intel,2019-06-03,https://en.wikichip.org/wiki/intel/xeon_w/w-3235,180.0,12,24.0
Xeon W-3245  - Intel,2019-06-03,https://en.wikichip.org/wiki/intel/xeon_w/w-3245,205.0,16,32.0
Xeon W-3245M  - Intel,2019-06-03,https://en.wikichip.org/wiki/intel/xeon_w/w-3245m,205.0,16,32.0
Xeon W-3265  - Intel,2019-06-03,https://en.wikichip.org/wiki/intel/xeon_w/w-3265,205.0,24,48.0
Xeon W-3265M  - Intel,2019-06-03,https://en.wikichip.org/wiki/intel/xeon_w/w-3265m,205.0,24,48.0
Xeon W-3275  - Intel,2019-06-03,https://en.wikichip.org/wiki/intel/xeon_w/w-3275,205.0,28,56.0
Xeon W-3275M  - Intel,2019-06-03,https://en.wikichip.org/wiki/intel/xeon_w/w-3275m,205.0,28,56.0
